demand_el;generation_pv_normalised;demand_heat;generation_wirtschaftsherd_normalised
1,21;0;10,19276914;0
1,21;0;10,29022531;0
1,21;0;10,26729444;0
1,21;0,046772727;9,900400617;0
1,21;0,138759943;9,47617963;0
1,21;0,190170455;9,115018519;0
1,21;0,210880682;8,845580864;0
1,21;0,310610795;8,501617901;0
1,21;0,272059659;8,272309259;0
1,21;0,193508523;8,226447531;0
1,21;0,177073864;8,214982099;0
1,21;0,11946875;8,3583;0
1,21;0,04184233;8,730926543;0
1,21;0;8,834115432;0
1,21;0;8,994631481;0
1,21;0;9,155147531;0
1,21;0;9,31566358;0
1,21;0;9,47617963;0
1,21;0;9,636695679;0
1,21;0;9,797211728;0
1,21;0;9,866004321;0
1,21;0;9,946262346;0
1,21;0;10,02652037;0
1,21;0;10,06664938;0
1,21;0;10,1067784;0
1,21;0;10,13544198;0
1,21;0;10,04371852;0
1,21;0,07134517;9,539239506;0
1,21;0,213409091;8,885709877;0
1,21;0,369261364;8,174853086;27,77777778
1,633685056;0,348423295;7,938788898;27,77777778
1,951448848;0,431306818;7,662851404;27,77777778
2,163291376;0,303267045;7,564883816;27,77777778
2,26921264;0,322613636;7,415577491;27,77777778
2,26921264;0,24609375;7,341052182;27,77777778
2,163291376;0,146534091;7,433031347;27,77777778
1,951448848;0,038664773;7,702980416;27,77777778
1,633685056;0;7,967452478;27,77777778
1,21;0;7,848088272;0
1,21;0;7,962742593;0
1,21;0;8,071664198;0
1,21;0;8,180585802;0
1,21;0;8,295240123;0
1,21;0;8,404161728;0
1,21;0;8,490152469;0
1,21;0;8,57614321;0
1,21;0;8,656401235;0
1,21;0;8,696530247;0
1,21;0;8,736659259;0
1,21;0;8,759590123;0
1,21;0;8,702262963;0
1,21;0,002852415;8,581875926;0
1,21;0,004253693;8,524548765;0
1,21;0,072559659;8,237912963;27,77777778
1,633685056;0,221349432;7,898659885;27,77777778
1,951448848;0,188835227;7,748842145;27,77777778
2,163291376;0,229289773;7,53048752;27,77777778
2,26921264;0,367102273;7,106010824;27,77777778
2,26921264;0,229602273;6,911098479;27,77777778
2,163291376;0,126225852;6,899888754;27,77777778
1,951448848;0,05590767;6,843073009;27,77777778
1,633685056;0;6,964227169;27,77777778
1,21;0;6,902190123;0
1,21;0;7,028309877;0
1,21;0;7,171627778;0
1,21;0;7,314945679;0
1,21;0;7,727701235;0
1,21;0;7,693304938;0
1,21;0;7,790761111;0
1,21;0;7,934079012;0
1,21;0;8,100327778;0
1,21;0;8,186318519;0
1,21;0;8,266576543;0
1,21;0;8,323903704;0
1,21;0;8,283774691;0
1,21;0;8,226447531;0
1,21;0,04828125;7,934079012;0
1,21;0,142613636;7,48692716;27,77777778
1,633685056;0,209573864;7,273793836;27,77777778
1,951448848;0,322230114;6,940529182;27,77777778
2,163291376;0,350056818;6,607520236;27,77777778
2,26921264;0,318508523;6,337826874;27,77777778
2,26921264;0,216150568;6,234637985;27,77777778
2,163291376;0,152144886;6,177566532;27,77777778
1,951448848;0,057822443;6,24687054;27,77777778
1,633685056;0,001873438;6,402420996;27,77777778
1,21;0;6,391978395;0
1,21;0;6,604088889;0
1,21;0;6,816199383;0
1,21;0;7,034042593;0
1,21;0;7,246153086;0
1,21;0;7,45826358;0
1,21;0;7,670374074;0
1,21;0;7,911148148;0
1,21;0;8,151922222;0
1,21;0;8,295240123;0
1,21;0;8,432825309;0
1,21;0;8,536014198;0
1,21;0;8,438558025;0
1,21;0,18046875;7,601581481;0
1,21;0,4884375;6,512365432;0
1,21;0,55765625;5,726983333;27,77777778
2,692897696;0,047453125;7,07809969;27,77777778
3,805070968;0,110267045;7,929487728;27,77777778
4,546519816;0,328707386;8,109165968;27,77777778
4,91724424;0,664190341;7,70312515;27,77777778
4,91724424;0,323494318;7,565539965;27,77777778
4,546519816;0,186392045;7,35244745;27,77777778
3,805070968;0,044258523;7,333285259;27,77777778
2,692897696;0,00630483;7,095297838;27,77777778
1,21;0;6,208531481;0
1,21;0;6,242927778;0
1,21;0;6,277324074;0
1,21;0;6,31172037;0
1,21;0;6,340383951;0
1,21;0;6,374780247;0
1,21;0;6,242927778;0
1,21;0;6,088144444;0
1,21;0;5,927628395;0
1,21;0;5,830172222;0
1,21;0;5,738448765;0
1,21;0;5,663923457;0
1,21;0;5,497674691;0
1,21;0,160553977;4,482983951;0
1,21;0,320099432;3,508422222;0
1,21;0,472002841;2,556791358;27,77777778
4,016913496;0,594772727;3,461211791;27,77777778
6,122098618;0,613011364;4,119462609;27,77777778
7,525555366;0,530838068;4,543009245;27,77777778
8,22728374;0,474105114;4,645860958;27,77777778
8,22728374;0,379659091;4,468146761;27,77777778
7,525555366;0,185980114;4,084391961;27,77777778
7,525555366;0,053660511;3,546191004;27,77777778
4,016913496;0,002780398;2,859276606;27,77777778
1,21;0;1,513437037;0
1,21;0;1,954856173;0
1,21;0;2,396275309;0
1,21;0;2,837694444;0
1,21;0;3,27911358;0
1,21;0;3,720532716;0
1,21;0;4,299537037;0
1,21;0;4,930135802;0
1,21;0;5,555001852;0
1,21;0;5,893232099;0
1,21;0;6,231462346;0
1,21;0;6,477969136;0
1,21;0,00265767;6,328918519;0
1,21;0,127971591;5,870301235;0
1,21;0,349360795;5,262633333;0
1,21;0,182244318;5,16517716;0
1,21;0,367542614;4,838412346;0
1,21;0,387386364;4,597638272;0
1,21;0,0710625;4,821214198;0
1,21;0,137110795;4,91867037;0
1,21;0,401576705;4,706559877;0
1,21;0,153267045;4,792550617;0
1,21;0;5,159444444;0
1,21;0;5,469011111;0
1,21;0;5,749914198;0
1,21;0;6,025084568;0
1,21;0;6,300254938;0
1,21;0;6,581158025;0
1,21;0;6,856328395;0
1,21;0;7,131498765;0
1,21;0;7,171627778;0
1,21;0;7,194558642;0
1,21;0;7,223222222;0
1,21;0;7,228954938;0
1,21;0;7,234687654;0
1,21;0;7,234687654;0
1,21;0;7,102835185;0
1,21;0,013671875;6,873526543;0
1,21;0,171335227;6,156937037;0
1,21;0,250369318;5,520605556;0
1,21;0,334573864;4,930135802;0
1,21;0,360909091;4,465785802;0
1,21;0,259857955;4,230744444;0
1,21;0,235085227;4,093159259;0
1,21;0,205056818;4,035832099;0
1,21;0,129384943;4,144753704;0
1,21;0,04897017;4,419924074;0
1,21;0;4,798283333;0
1,21;0;5,102117284;0
1,21;0;5,411683951;0
1,21;0;5,715517901;0
1,21;0;6,019351852;0
1,21;0;6,323185802;0
1,21;0;6,627019753;0
1,21;0;6,999646296;0
1,21;0;7,40093642;0
1,21;0;7,779295679;0
1,21;0;7,985673457;0
1,21;0;8,192051235;0
1,21;0;8,335369136;0
1,21;0;8,278041975;0
1,21;0,046960227;7,934079012;0
1,21;0,098862216;7,687572222;0
1,21;0,202627841;7,406669136;27,77777778
1,633685056;0,339943182;6,981425317;27,77777778
1,951448848;0,190440341;7,049450787;27,77777778
2,163291376;0,095142045;7,243851717;27,77777778
2,26921264;0,259900568;7,11174354;27,77777778
2,26921264;0,277571023;6,911098479;27,77777778
2,163291376;0,195639205;6,750838137;27,77777778
1,951448848;0,030136364;6,911865602;27,77777778
1,633685056;0;7,05021791;27,77777778
1,21;0;7,097102469;0
1,21;0;7,37227284;0
1,21;0;7,64744321;0
1,21;0;7,92261358;0
1,21;0;8,197783951;0
1,21;0;8,472954321;0
1,21;0;8,650668519;0
1,21;0;8,85131358;0
1,21;0;9,051958642;0
1,21;0;9,160880247;0
1,21;0;9,269801852;0
1,21;0;9,355792593;0
1,21;0,002864205;9,09782037;0
1,21;0,160482955;8,266576543;0
1,21;0,336321023;7,418134568;0
1,21;0,4275;6,713010494;27,77777778
1,633685056;0,6403125;6,132983342;27,77777778
1,951448848;0,660809659;5,702262515;27,77777778
2,163291376;0,546221591;5,443778878;27,77777778
2,26921264;0,491022727;5,242878108;27,77777778
2,26921264;0,319261364;5,214214528;27,77777778
2,163291376;0,180426136;5,334857273;27,77777778
1,951448848;0,062125;5,639202639;27,77777778
1,633685056;0,002698011;6,041259885;27,77777778
1,21;0;6,391978395;0
1,21;0;6,432107407;0
1,21;0;6,466503704;0
1,21;0;6,5009;0
1,21;0;6,541029012;0
1,21;0;6,575425309;0
1,21;0;6,569692593;0
1,21;0;6,414909259;0
1,21;0;6,328918519;0
1,21;0;6,483701852;0
1,21;0;6,5009;0
1,21;0;6,277324074;0
1,21;0;6,111075309;0
1,21;0,024289773;6,116808025;0
1,21;0,056214489;5,417416667;0
1,21;0,092271307;5,176642593;27,77777778
1,633685056;0,100326705;5,152688898;27,77777778
1,951448848;0,110953125;5,151921775;27,77777778
2,163291376;0,101420455;5,214470236;27,77777778
2,26921264;0,112884943;5,133956503;27,77777778
2,26921264;0,081299716;5,185550948;27,77777778
2,163291376;0,053767045;5,185806655;27,77777778
1,951448848;0,014139773;5,908640293;27,77777778
1,633685056;0;5,083896305;27,77777778
1,21;0;4,998928395;0
1,21;0;5,16517716;0
1,21;0;5,348624074;0
1,21;0;5,658190741;0
1,21;0;5,692587037;0
1,21;0;5,835904938;0
1,21;0;6,346116667;0
1,21;0;6,913655556;0
1,21;0;7,223222222;0
1,21;0;7,527056173;0
1,21;0;7,744899383;0
1,21;0;7,790761111;0
1,21;0,01887358;7,538521605;0
1,21;0,185170455;6,948051852;0
1,21;0,330085227;6,28305679;0
1,21;0,315255682;5,841637654;27,77777778
2,692897696;0,396335227;6,315648455;27,77777778
3,805070968;0,441946023;6,628161185;27,77777778
4,546519816;0,246477273;7,025682635;27,77777778
4,91724424;0,26;7,187180706;27,77777778
4,91724424;0,183934659;7,261706014;27,77777778
4,546519816;0,176548295;7,042880783;27,77777778
3,805070968;0,067508523;6,628161185;27,77777778
2,692897696;0;6,286984875;27,77777778
1,21;0;5,79004321;0
1,21;0;6,237195062;0
1,21;0;6,684346914;0
1,21;0;7,137231481;0
1,21;0;7,584383333;0
1,21;0;8,031535185;0
1,21;0;8,226447531;0
1,21;0;8,432825309;0
1,21;0;8,54747963;0
1,21;0;8,656401235;0
1,21;0;8,736659259;0
1,21;0;8,748124691;0
1,21;0,033877841;8,323903704;0
1,21;0,21390625;7,567185185;0
1,21;0,438778409;6,604088889;0
1,21;0,598295455;5,652458025;27,77777778
9,55129954;0,68015625;10,15545701;27,77777778
15,80727419;0,711235795;13,47967863;27,77777778
19,97792396;0,622059659;15,63085559;27,77777778
20,428;0,534289773;16,63191876;27,77777778
20,428;0,402045455;16,48860086;27,77777778
19,97792396;0,185965909;15,25249633;27,77777778
15,80727419;0,060443182;12,98666505;27,77777778
9,55129954;0;9,582185405;27,77777778
1,21;0;4,878541358;0
1,21;0;5,182375309;0
1,21;0;5,480476543;0
1,21;0;5,778577778;0
1,21;0;6,082411728;0
1,21;0;6,380512963;0
1,21;0;6,604088889;0
1,21;0;6,839130247;0
1,21;0;6,959517284;0
1,21;0;7,074171605;0
1,21;0;7,160162346;0
1,21;0;7,165895062;0
1,21;0,040268466;6,770337654;0
1,21;0,164730114;6,271591358;0
1,21;0,205099432;5,904697531;0
1,21;0,263650568;5,480476543;0
1,21;0,227144886;5,262633333;0
1,21;0,352457386;4,924403086;0
1,21;0,062600852;5,182375309;0
1,21;0,124161932;5,239702469;0
1,21;0,034058239;5,480476543;0
1,21;0,1285625;5,480476543;0
1,21;0,064215909;5,60086358;0
1,21;0,005469034;5,807241358;0
1,21;0;6,053748148;0
1,21;0;6,214264198;0
1,21;0;6,397711111;0
1,21;0;6,69007963;0
1,21;0;6,816199383;0
1,21;0;7,263351235;0
1,21;0;7,148696914;0
1,21;0;7,337876543;0
1,21;0;7,366540123;0
1,21;0;7,561452469;0
1,21;0;7,997138889;0
1,21;0;7,727701235;0
1,21;0,005632386;7,355074691;0
1,21;0,05546733;7,028309877;0
1,21;0,101306818;6,730208642;0
1,21;0,152357955;6,409176543;0
1,21;0,186946023;6,116808025;0
1,21;0,163465909;5,962024691;0
1,21;0,151988636;5,864568519;0
1,21;0,130252841;5,830172222;0
1,21;0,17296875;5,738448765;0
1,21;0,079042614;5,824439506;0
1,21;0,057850852;5,933361111;0
1,21;0,00276804;6,156937037;0
1,21;0;6,386245679;0
1,21;0;6,420641975;0
1,21;0;6,363314815;0
1,21;0;6,351849383;0
1,21;0;6,31172037;0
1,21;0;6,288789506;0
1,21;0;6,22572963;0
1,21;0;6,202798765;0
1,21;0;6,013619136;0
1,21;0;5,944826543;0
1,21;0;5,887499383;0
1,21;0;5,864568519;0
1,21;0;5,79004321;0
1,21;0;5,692587037;0
1,21;0,089856534;5,199573457;0
1,21;0,25765625;4,345398765;27,77777778
1,633685056;0,269161932;3,931620379;27,77777778
1,951448848;0,11593892;4,005378565;27,77777778
2,163291376;0,249914773;3,706765915;27,77777778
2,26921264;0,25125;3,425607121;27,77777778
2,26921264;0,256036932;3,104575022;27,77777778
2,163291376;0,184076705;2,818194927;27,77777778
1,951448848;0,059816761;2,698319305;27,77777778
1,633685056;0;2,922662354;27,77777778
1,21;0;3,038339506;0
1,21;0;3,302044444;0
1,21;0;3,565749383;0
1,21;0;3,823721605;0
1,21;0;4,087426543;0
1,21;0;4,351131481;0
1,21;0;4,752421605;0
1,21;0;5,153711728;0
1,21;0;5,348624074;0
1,21;0;5,549269136;0
1,21;0;5,681121605;0
1,21;0;5,669656173;0
1,21;0,01076733;5,423149383;0
1,21;0,023671875;5,268366049;0
1,21;0,007094176;5,262633333;0
1,21;0,014673295;5,233969753;27,77777778
1,633685056;0,069332386;5,307472231;27,77777778
1,951448848;0,143920455;5,220714367;27,77777778
2,163291376;0,249701705;4,927834433;27,77777778
2,26921264;0,610767045;4,170860207;27,77777778
2,26921264;0,484630682;3,58612317;27,77777778
2,163291376;0,191008523;3,294010359;27,77777778
1,951448848;0,061579545;3,231461898;27,77777778
1,633685056;0;3,272358033;27,77777778
1,21;0;3,376569753;0
1,21;0;3,823721605;0
1,21;0;4,270873457;0
1,21;0;4,718025309;0
1,21;0;5,16517716;0
1,21;0;5,612329012;0
1,21;0;6,070946296;0
1,21;0;6,55822716;0
1,21;0;6,821932099;0
1,21;0;7,085637037;0
1,21;0;7,269083951;0
1,21;0;7,297747531;0
1,21;0,034612216;6,913655556;0
1,21;0,181008523;6,28305679;0
1,21;0,333082386;5,560734568;0
1,21;0,455213068;4,855610494;27,77777778
1,633685056;0,531448864;4,45329754;27,77777778
1,951448848;0,563977273;4,11430017;27,77777778
2,163291376;0,491818182;3,855816532;27,77777778
2,26921264;0,417556818;3,683579343;27,77777778
2,26921264;0,307883523;3,609054034;27,77777778
2,163291376;0,183636364;3,65517147;27,77777778
1,951448848;0,067984375;3,873526095;27,77777778
1,633685056;0,0119;4,195325317;27,77777778
1,21;0;4,494449383;0
1,21;0;4,855610494;0
1,21;0;5,211038889;0
1,21;0;5,5722;0
1,21;0;5,927628395;0
1,21;0;6,28305679;0
1,21;0;6,455038272;0
1,21;0;6,627019753;0
1,21;0;6,71874321;0
1,21;0;6,816199383;0
1,21;0;6,879259259;0
1,21;0;6,884991975;0
1,21;0,023566761;6,506632716;0
1,21;0,137196023;5,887499383;0
1,21;0,241136364;5,222504321;0
1,21;0,318394886;4,591905556;27,77777778
2,692897696;0,387926136;4,928331171;27,77777778
3,805070968;0,436335227;5,108991432;27,77777778
4,546519816;0,358352273;5,214144363;27,77777778
4,91724424;0,303821023;5,232324533;27,77777778
4,91724424;0,265994318;5,111937496;27,77777778
4,546519816;0,175227273;4,904577697;27,77777778
3,805070968;0,081444602;4,713434025;27,77777778
2,692897696;0,014269886;4,441050307;27,77777778
1,21;0;3,984237654;0
1,21;0;4,333933333;0
1,21;0;4,683629012;0
1,21;0;5,033324691;0
1,21;0;5,38302037;0
1,21;0;5,726983333;0
1,21;0;6,030817284;0
1,21;0;6,334651235;0
1,21;0;6,489434568;0
1,21;0;6,644217901;0
1,21;0;6,74740679;0
1,21;0;6,74740679;0
1,21;0,05959375;6,076679012;0
1,21;0,288636364;5,096384568;0
1,21;0,506860795;4,018633951;0
1,21;0,670596591;2,97527963;27,77777778
9,55129954;0,776690341;7,363624294;27,77777778
15,80727419;0,819303977;10,58465702;27,77777778
19,97792396;0,698764205;12,67277411;27,77777778
20,428;0,587997159;13,65663913;27,77777778
20,428;0,425681818;13,53051938;27,77777778
19,97792396;0,188835227;12,32881114;27,77777778
15,80727419;0,046636364;10,10310887;27,77777778
9,55129954;0,003027415;6,767421825;27,77777778
1,21;0;2,155501235;0
1,21;0;2,809030864;0
1,21;0;3,462560494;0
1,21;0;4,116090123;0
1,21;0;4,706559877;0
1,21;0;5,29702963;0
1,21;0;5,887499383;0
1,21;0;6,477969136;0
1,21;0;7,068438889;0
1,21;0;7,4296;0
1,21;0;7,687572222;0
1,21;0;7,727701235;0
1,21;0,056292614;7,292014815;0
1,21;0,267982955;6,621287037;0
1,21;0,463309659;5,910430247;0
1,21;0,596605114;5,251167901;0
1,21;0,670014205;4,695094444;0
1,21;0,745440341;4,202080864;0
1,21;0,626647727;3,863850617;0
1,21;0,541590909;3,663205556;0
1,21;0,405454545;3,600145679;0
1,21;0,194360795;3,68613642;0
1,21;0,049487216;4,012901235;0
1,21;0,003116193;4,505914815;0
1,21;0;5,061988272;0
1,21;0;5,457545679;0
1,21;0;5,853103086;0
1,21;0;6,25439321;0
1,21;0;6,649950617;0
1,21;0;7,045508025;0
1,21;0;7,160162346;0
1,21;0;7,269083951;0
1,21;0;7,320678395;0
1,21;0;7,366540123;0
1,21;0;7,40093642;0
1,21;0;7,378005556;0
1,21;0,049353693;6,867793827;0
1,21;0,197130682;6,202798765;0
1,21;0,313181818;5,537803704;0
1,21;0,457471591;4,83267963;0
1,21;0,504630682;4,247942593;0
1,21;0,531590909;3,766394444;0
1,21;0,428238636;3,43962963;0
1,21;0,363238636;3,238984568;0
1,21;0,2665625;3,198855556;0
1,21;0,182386364;3,319242593;0
1,21;0,087078125;3,605878395;0
1,21;0,01815483;4,007168519;0
1,21;0;4,442854938;0
1,21;0;4,981730247;0
1,21;0;5,520605556;0
1,21;0;6,059480864;0
1,21;0;6,598356173;0
1,21;0;7,142964198;0
1,21;0;7,716235802;0
1,21;0;8,41562716;0
1,21;0;8,828382716;0
1,21;0;9,241138272;0
1,21;0;9,556437654;0
1,21;0;9,671091975;0
1,21;0,07659375;9,367258025;0
1,21;0,312329545;8,931571605;0
1,21;0,539545455;8,450023457;0
1,21;0,707144886;8,002871605;27,77777778
1,633685056;0,815269886;7,847065441;27,77777778
1,951448848;0,842613636;7,720178565;27,77777778
2,163291376;0,737585227;7,645141841;27,77777778
2,26921264;0,634474432;7,627687985;27,77777778
2,26921264;0,469232955;7,673549713;27,77777778
2,163291376;0,224360795;7,794192458;27,77777778
1,951448848;0,051173295;8,029745231;27,77777778
1,633685056;0;8,340079021;27,77777778
1,21;0;8,639203086;0
1,21;0;8,857046296;0
1,21;0;9,074889506;0
1,21;0;9,292732716;0
1,21;0;9,50484321;0
1,21;0;9,72268642;0
1,21;0;9,235405556;0
1,21;0;8,719461111;0
1,21;0;8,444290741;0
1,21;0;8,174853086;0
1,21;0;7,979940741;0
1,21;0;7,92261358;0
1,21;0,077210227;7,045508025;0
1,21;0,299772727;5,939093827;0
1,21;0,497073864;4,798283333;0
1,21;0,644673295;3,7148;27,77777778
1,633685056;0,746732955;2,962791367;27,77777778
1,951448848;0,785866477;2,319960046;27,77777778
2,163291376;0,68359375;1,803504186;27,77777778
2,26921264;0,580227273;1,447820084;27,77777778
2,26921264;0,4284375;1,258640454;27,77777778
2,163291376;0,207073864;1,270361594;27,77777778
1,951448848;0,039835227;1,546043379;27,77777778
1,633685056;0,002529972;2,016893219;27,77777778
1,21;0;2,522395062;0
1,21;0;2,694376543;0
1,21;0;2,872090741;0
1,21;0;3,044072222;0
1,21;0;3,216053704;0
1,21;0;3,393767901;0
1,21;0;3,726265432;0
1,21;0;4,087426543;0
1,21;0;4,276606173;0
1,21;0;4,465785802;0
1,21;0;4,603370988;0
1,21;0;4,597638272;0
1,21;0,082134943;3,875316049;0
1,21;0,311448864;2,97527963;0
1,21;0,520653409;2,040846914;0
1,21;0,670340909;1,163741358;27,77777778
1,633685056;0,76796875;0,612377786;27,77777778
1,951448848;0,805369318;0,39950017;27,77777778
2,163291376;0,691477273;0,513643075;27,77777778
2,26921264;0,582755682;0,570714528;27,77777778
2,26921264;0,433707386;0,570714528;27,77777778
2,163291376;0,2075;0,513643075;27,77777778
1,951448848;0,039268466;0,39950017;27,77777778
1,633685056;0;0,228285811;27,77777778
1,21;0;0,65352963;0
1,21;0;1,20387037;0
1,21;0;1,754211111;0
1,21;0;2,304551852;0
1,21;0;2,854892593;0
1,21;0;3,405233333;0
1,21;0;3,829454321;0
1,21;0;4,299537037;0
1,21;0;4,551776543;0
1,21;0;4,798283333;0
1,21;0;4,981730247;0
1,21;0;4,987462963;0
1,21;0,078997159;4,339666049;0
1,21;0,29671875;3,508422222;0
1,21;0,512840909;2,625583951;0
1,21;0,670440341;1,777141975;27,77777778
5,57925214;0,770625;3,767843546;27,77777778
8,856191245;0,806477273;5,22360707;27,77777778
11,04081731;0,681832386;6,167363411;27,77777778
12,13313035;0,57734375;6,839886643;27,77777778
12,13313035;0,420340909;6,839886643;27,77777778
11,04081731;0,203678977;6,155897979;27,77777778
8,856191245;0,033071023;5,034427441;27,77777778
5,57925214;0,005707955;3,561465769;27,77777778
1,21;0;1,479040741;0
1,21;0;1,840201852;0
1,21;0;2,201362963;0
1,21;0;2,562524074;0
1,21;0;2,917952469;0
1,21;0;3,27911358;0
1,21;0;3,422431481;0
1,21;0;3,577214815;0
1,21;0;3,663205556;0
1,21;0;3,74346358;0
1,21;0;3,806523457;0
1,21;0;3,777859877;0
1,21;0,060840909;3,170191975;0
1,21;0,201363636;2,459335185;0
1,21;0,285681818;1,82873642;0
1,21;0,351363636;1,272662963;27,77777778
4,016913496;0,542954545;2,349064877;27,77777778
6,122098618;0,603025568;3,127702733;27,77777778
7,525555366;0,57171875;4,021332085;27,77777778
8,22728374;0,485653409;4,468146761;27,77777778
8,22728374;0,394375;4,468146761;27,77777778
7,525555366;0,201960227;4,021332085;27,77777778
7,525555366;0,036365057;3,127702733;27,77777778
4,016913496;0,002871875;1,787258704;27,77777778
1,21;0;0,154783333;0
1,21;0;0,475815432;0
1,21;0;0,796847531;0
1,21;0;1,11787963;0
1,21;0;1,438911728;0
1,21;0;1,759943827;0
1,21;0;2,012183333;0
1,21;0;2,275888272;0
1,21;0;2,413473457;0
1,21;0;2,551058642;0
1,21;0;2,642782099;0
1,21;0;2,619851235;0
1,21;0,032491477;2,29308642;0
1,21;0,10784517;1,920459877;0
1,21;0,170923295;1,524902469;0
1,21;0,201633523;1,215335802;0
1,21;0,254545455;0,951630864;0
1,21;0,302173295;0,73952037;0
1,21;0,264943182;0,389824691;0
1,21;0,230340909;0,286635802;0
1,21;0,196164773;0,252239506;0
1,21;0,136377841;0,321032099;0
1,21;0,06881392;0,533142593;0
1,21;0,014698864;0,745253086;0
1,21;0;1,020423457;0
1,21;0;1,444644444;0
1,21;0;1,868865432;0
1,21;0;2,29308642;0
1,21;0;2,711574691;0
1,21;0;3,135795679;0
1,21;0;3,514154938;0
1,21;0;3,926910494;0
1,21;0;4,156219136;0
1,21;0;4,385527778;0
1,21;0;4,551776543;0
1,21;0;4,546043827;0
1,21;0,077421875;3,90397963;0
1,21;0,255284091;3,141528395;0
1,21;0,406732955;2,396275309;0
1,21;0,555411932;1,651022222;0
1,21;0,6365625;1,003225309;0
1,21;0,681051136;0,470082716;0
1,21;0,618110795;0,040129012;0
1,21;0,506107955;0;0
1,21;0,383181818;0;0
1,21;0,204872159;0;0
1,21;0,035267045;0,114654321;0
1,21;0,007939631;0,636331481;0
1,21;0;1,255464815;0
1,21;0;1,530635185;0
1,21;0;1,811538272;0
1,21;0;2,086708642;0
1,21;0;2,361879012;0
1,21;0;2,642782099;0
1,21;0;2,688643827;0
1,21;0;2,734505556;0
1,21;0;2,75743642;0
1,21;0;2,780367284;0
1,21;0;2,797565432;0
1,21;0;2,72877284;0
1,21;0,065225852;2,092441358;0
1,21;0,171690341;1,479040741;0
1,21;0,293053977;0,796847531;0
1,21;0,378181818;0,160516049;27,77777778
1,633685056;0,39671875;0,228285811;27,77777778
1,951448848;0,451079545;0,39950017;27,77777778
2,163291376;0,402159091;0,513643075;27,77777778
2,26921264;0,296193182;0,570714528;27,77777778
2,26921264;0,272428977;0,570714528;27,77777778
2,163291376;0,181676136;0,513643075;27,77777778
1,951448848;0,089667614;0,39950017;27,77777778
1,633685056;0,017332386;0,228285811;27,77777778
1,21;0;0;0
1,21;0;0,27517037;0
1,21;0;0,642064198;0
1,21;0;1,008958025;0
1,21;0;1,381584568;0
1,21;0;1,748478395;0
1,21;0;2,126837654;0
1,21;0;2,51092963;0
1,21;0;2,711574691;0
1,21;0;2,912219753;0
1,21;0;3,049804938;0
1,21;0;2,981012346;0
1,21;0,098788352;2,138303086;0
1,21;0,324985795;1,198137654;0
1,21;0,529034091;0,252239506;0
1,21;0,672769886;0;27,77777778
1,633685056;0,762571023;0,228285811;27,77777778
1,951448848;0,801335227;0,39950017;27,77777778
2,163291376;0,684318182;0,513643075;27,77777778
2,26921264;0,579588068;0,570714528;27,77777778
2,26921264;0,428210227;0,570714528;27,77777778
2,163291376;0,206875;0,513643075;27,77777778
1,951448848;0,03109375;0,39950017;27,77777778
1,633685056;0,002750852;0,228285811;27,77777778
1,21;0;0;0
1,21;0;0;0
1,21;0;0,257972222;0
1,21;0;0,968829012;0
1,21;0;1,679685802;0
1,21;0;2,390542593;0
1,21;0;3,03260679;0
1,21;0;3,726265432;0
1,21;0;4,104624691;0
1,21;0;4,477251235;0
1,21;0;4,746688889;0
1,21;0;4,706559877;0
1,21;0,094401989;4,035832099;0
1,21;0,287116477;3,302044444;0
1,21;0,467670455;2,556791358;0
1,21;0,558380682;1,937658025;27,77777778
1,633685056;0,650113636;1,604137663;27,77777778
1,951448848;0,717017045;1,288071157;27,77777778
2,163291376;0,583579545;1,092647396;27,77777778
2,26921264;0,497599432;0,977737367;27,77777778
2,26921264;0,365809659;0,949073787;27,77777778
2,163291376;0,207045455;1,035320236;27,77777778
1,951448848;0,044151989;1,253674861;27,77777778
1,633685056;0,013510085;1,586939515;27,77777778
1,21;0;1,943390741;0
1,21;0;2,430671605;0
1,21;0;2,923685185;0
1,21;0;3,410966049;0
1,21;0;3,90397963;0
1,21;0;4,39699321;0
1,21;0;4,580440123;0
1,21;0;4,769619753;0
1,21;0;4,867075926;0
1,21;0;4,958799383;0
1,21;0;5,021859259;0
1,21;0;4,930135802;0
1,21;0,09231108;4,253675309;0
1,21;0,293096591;3,456827778;0
1,21;0,608480114;2,367611728;0
1,21;0,559644886;1,765676543;27,77777778
2,692897696;0,524872159;2,285549072;27,77777778
3,805070968;0,551605114;2,638190815;27,77777778
4,546519816;0,329431818;3,029979549;27,77777778
4,91724424;0,184076705;3,558371446;27,77777778
4,91724424;0,158579545;3,856472681;27,77777778
4,546519816;0,12337358;3,930015968;27,77777778
3,805070968;0,081801136;3,790466741;27,77777778
2,692897696;0,03121733;3,460755862;27,77777778
1,21;0;2,900754321;0
1,21;0;3,187390123;0
1,21;0;3,46829321;0
1,21;0;3,754929012;0
1,21;0;4,035832099;0
1,21;0;4,322467901;0
1,21;0;4,597638272;0
1,21;0;4,895739506;0
1,21;0;5,05052284;0
1,21;0;5,199573457;0
1,21;0;5,308495062;0
1,21;0;5,211038889;0
1,21;0,06962358;4,632034568;0
1,21;0,264644886;3,74346358;0
1,21;0,430099432;2,877823457;0
1,21;0,522926136;2,138303086;27,77777778
4,016913496;0,644161932;3,208972285;27,77777778
6,122098618;0,526150568;4,165324338;27,77777778
7,525555366;0,531321023;4,680594431;27,77777778
